FID,OBJECTID,Structure_,Structure1,Type_Code,Rim_Elevat,Invert_Ele,Year_Insta,Lid_Type,Lid_Size,Invert_Typ,Comments,Date_Verif,Verified_B,Easting,Northing,Enabled,AncillaryR,UNITID,COMPTYPE,COMPKEY,CntPipe,SurveyDate,Dbasin,Owner,Collector,Picture_ID,Picture__1,Junction_B,Junction_1,Percent_Bl,Structur_1,Structur_2,Source,Major_Wate,Type_Code_,Condition,created_us,created_da,last_edite,last_edi_1,Verified_L,Structur_3,DOCID,OUTFALL,Medallion,Outfall_Re
974,18688,E151636,MH,32,5.570000000000000,-1.830000000000000,1965,ST, ,I,Pile of concrete restricting flow. Sediment,7/24/2003 0:00:00,CN,12129619.099800000000000,3476321.209869999900000,1,0,E151636,30,2014006,0,,5069,CON, , , ,0,0,0,CONC,0,DM,08,36,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,253 MONTICELLO AVENUE,MH028088,OF0105805,0, 
975,18689,E151639,MHCS,35,5.420000000000000,-4.710000000000000,1965,ST, ,I,"Conflicting sewage, good structure, unable to obtain correct dimensions",7/24/2003 0:00:00,CN,12129606.602299999000000,3476371.352500000000000,1,0,E151639,30,2014008,0,,5039,CON, , , ,0,0,0,CONC,0,DM,08,40,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,110 MARKET STREET,MHCS028090,OF0105805,0, 
976,18690,E151639.01,MH,32,5.340000000000000,-4.590000000000000,1965,ST, ,I,"Little cleaning, pipe 2 maybe heading to 2003, Sediment",7/24/2003 0:00:00,CN,12129601.721899999000000,3476342.452050000000000,1,0,E151639.01,30,2014009,0,,5044,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,110 MARKET STREET,MH028091,OF0105805,0, 
977,18691,E151640,MH,32,5.260000000000000,-1.090000000000000,1965,ST, ,I, ,7/10/2003 0:00:00,CN,12129600.232300000000000,3476397.628219999800000,1,0,E151640,30,2014010,0,,4832,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,110 MARKET STREET,MH028092,OF0105805,0, 
978,18692,E151641,CB,3,3.970000000000000,-0.820000000000000,1965,ST, ,I,VDOT structure,7/9/2003 0:00:00,CN,12129642.709100001000000,3476489.950410000000000,1,0,E151641,29,2014011,0,,4832,CON, , , ,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,309 MONTICELLO AVENUE,CB028093,OF0105805,0, 
979,18693,E151642,YB,66,4.420000000000000,2.320000000000000,1965,NA, ,I, ,7/9/2003 0:00:00,CN,12129613.680000000000000,3476500.639890000200000,1,0,E151642,29,2014012,0,,4832,PRIVATE, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,309 MONTICELLO AVENUE,YB028094,OF0105805,0, 
980,18694,E151643,CB,3,3.670000000000000,4.970000000000000,1965,ST, ,I,"Conc. On bottom, VDOT structure, Debris - Minor;Sediment",7/10/2003 0:00:00,CN,12129673.182300000000000,3476569.848210000000000,1,0,E151643,29,2014013,0,,4832,CON, , , ,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,317 MONTICELLO AVENUE,CB028095,OF0105805,0, 
981,18695,E151644,MH,32,5.890000000000000,-0.160000000000000,1965,ST, ,I, ,7/9/2003 0:00:00,CN,12129661.460100001000000,3476402.309919999900000,1,0,E151644,30,2014014,0,,4854,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,110 MARKET STREET,MH028096,OF0105805,0, 
982,18696,E151645,CB,3,5.260000000000000,0.360000000000000,1965,ST, ,I,"Little debris, VDOT structure, Sediment",7/9/2003 0:00:00,CN,12129688.400000000000000,3476474.050160000100000,1,0,E151645,29,2014015,0,,4854,CON, , , ,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,309 MONTICELLO AVENUE,CB028097,OF0105805,0, 
983,18697,E151646,CB,3,5.080000000000000,1.660000000000000,1965,ST, ,I,"Has excess bricks on bottom, VDOT structure, Debris - Minor;Sediment",7/9/2003 0:00:00,CN,12129721.249199999000000,3476555.768290000000000,1,0,E151646,29,2014016,0,,4854,CON, , , ,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,317 MONTICELLO AVENUE,CB028098,OF0105805,0, 
984,18698,E151647,CBDN,9,5.830000000000000,2.200000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/20/2016 0:00:00,SW,12129756.149599999000000,3476647.042960000200000,1,0,E151647,29,2014017,0,,4585,CON, , , ,0,0,0,CONC,0,ASBLT,08,3,G,SW,,GISNORFOLK,11/1/2016 0:00:00,5,350 MONTICELLO AVENUE,CB028099,OF0105805,0, 
985,18699,E151649,CBDN,9,5.810000000000000,-3.010000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/20/2016 0:00:00,SW,12129819.492600000000000,3476792.368309999800000,1,0,E151649,29,2014018,0,,4585,CON, , , ,0,0,0,CONC,0,ASBLT,08,3,G,SW,,GISNORFOLK,11/1/2016 0:00:00,5,350 MONTICELLO AVENUE,CB028100,OF0105805,0, 
986,18700,E151649.01,MHCS,35,5.170000000000000,-5.250000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/20/2016 0:00:00,SW,12129789.687200001000000,3476802.951410000200000,1,0,E151649.01,30,2014019,0,,4585,CON, , , ,0,0,0,CONC,0,ASBLT,08,36,G,SW,,GISNORFOLK,11/1/2016 0:00:00,5,350 MONTICELLO AVENUE,MH028101,OF0105805,0, 
987,18701,E151649.02,CB,3,4.540000000000000,-3.330000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/20/2016 0:00:00,SW,12129759.940099999000000,3476813.513770000100000,1,0,E151649.02,29,2014020,0,,4585,CON, , , ,0,0,0,CONC,0,ASBLT,08,3,G,SW,,GISNORFOLK,11/1/2016 0:00:00,5,350 MONTICELLO AVENUE,CB028102,OF0105805,0, 
988,18702,E151649.04,CB,3,4.290000000000000,0.700000000000000,2008,VS, ,I,HRT LIGHT RAIL,9/20/2016 0:00:00,SW,12129701.750900000000000,3476666.697250000200000,1,0,E151649.04,29,2014021,0,,4585,CON, , , ,0,0,0,CONC,0,ASBLT,08,3,G,SW,,GISNORFOLK,11/1/2016 0:00:00,5,321 MONTICELLO AVENUE,CB028103,OF0105805,0, 
989,18703,E151723,SCUP,61,7.770000000000000,2.170000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see horizontal pipes below , needs cleaning, Debris - Minor;Sediment",6/28/2003 0:00:00,CN,12129414.816099999000000,3476559.757259999900000,1,0,E151723,32,2014023,0,,4952,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,308 GRANBY STREET,SCUP028105,OF0105805,0, 
990,18704,E151642.01,YB,66,7.290000000000000,2.570000000000000,999,NA, ,I,"Cannot open, Lid - Broken;Sediment",7/23/2003 0:00:00,CN,12129473.960200001000000,3476555.289890000100000,1,0,E151642.01,29,2014024,0,,4952,PRIVATE, , , ,0,0,0,CONC,0,DM,08,64,U,SW,,GISNORFOLK,11/1/2016 0:00:00,2,308 GRANBY STREET,YB028106,OF0105805,0, 
991,18705,E151642.02,YB,66,7.580000000000000,3.000000000000000,999,NA, ,I,Sediment,7/23/2003 0:00:00,CN,12129488.370100001000000,3476593.729770000100000,1,0,E151642.02,29,2014025,0,,4928,PRIVATE, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,2,310 GRANBY STREET,YB028107,OF0105805,0, 
992,18706,E151724,SCUP,61,7.970000000000000,2.270000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see horizontal pipes below, needs cleaning, lid broken, Sediment",6/28/2003 0:00:00,CN,12129404.738700001000000,3476532.932839999900000,1,0,E151724,32,2014026,0,,4971,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,306 GRANBY STREET,SCUP028108,OF0105805,0, 
993,18707,E151725,YB,66,8.060000000000001,2.150000000000000,1965,NA, ,I,Cracks in Wall;Sediment,6/28/2003 0:00:00,CN,12129393.608899999000000,3476505.868189999800000,1,0,E151725,29,2014027,0,,4983,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,306 GRANBY STREET,YB028109,OF0105805,0, 
994,18708,E151727,MH,32,5.140000000000000,2.740000000000000,1965,ST, ,I,"Needs cleaning, Debris - Minor;Sediment",6/26/2003 0:00:00,CN,12129579.435699999000000,3476974.569490000100000,1,0,E151727,30,2014028,0,,4787,CON, , , ,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,400 GRANBY STREET,MH028110,OF0105805,0, 
995,18709,E151728,MH,32,5.790000000000000,3.040000000000000,1965,ST, ,I,Needs cleaning. Debris - Minor;Sediment,6/24/2003 0:00:00,CN,12129631.689900000000000,3477111.110189999900000,1,0,E151728,30,2014029,0,,4731,CON, , , ,0,0,0,CONC,0,DM,08,36,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,416 GRANBY STREET,MH028111,OF0105805,0, 
996,18710,E151728.01,YB,66,5.520000000000000,3.060000000000000,999,NA, ,I,"Cannot open lid, Sediment",6/26/2003 0:00:00,CN,12129616.589900000000000,3477067.149920000200000,1,0,E151728.01,29,2014030,0,,4754,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,2,416 GRANBY STREET,YB028112,OF0105805,0, 
997,18711,E151728.02,YB,66,7.300000000000000,1.260000000000000,999,NA, ,I,Sediment,7/23/2003 0:00:00,CN,12129711.699800000000000,3477034.679800000000000,1,0,E151728.02,29,2014035,0,,4753,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,2,400 GRANBY STREET,YB028117,OF0105805,0, 
998,18712,E151728.03,YB,66,7.310000000000000,0.860000000000000,1965,NA, ,I, ,7/23/2003 0:00:00,CN,12129743.210200001000000,3477023.699980000000000,1,0,E151728.03,29,2014036,0,,4720,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,401 MONTICELLO AVENUE,YB028118,OF0105805,0, 
999,18713,E151729,MH,32,6.250000000000000,3.330000000000000,999,ST, ,I,"Needs cleaning, Debris - Minor;Sediment",6/24/2003 0:00:00,CN,12129649.523000000000000,3477153.904610000100000,1,0,E151729,30,2014037,0,,4724,CON, , , ,0,0,0,CONC,0,DM,08,36,U,SW,,GISNORFOLK,11/1/2016 0:00:00,2,418 GRANBY STREET,MH028119,OF0105805,0, 
1000,18714,E151729.01,YB,66,5.950000000000000,2.500000000000000,1965,NA, ,I, ,7/23/2003 0:00:00,CN,12129744.540100001000000,3477127.980159999800000,1,0,E151729.01,29,2014038,0,,4720,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,418 GRANBY STREET,YB028120,OF0105805,0, 
1001,18715,E151730,MH,32,7.400000000000000,3.900000000000000,1965,ST, ,I,"Needs cleaning, pipe 3 unable to measure, Cracks in Wall;Sediment",6/24/2003 0:00:00,CN,12129763.211800000000000,3477443.687779999800000,1,0,E151730,30,2014039,0,,4612,CON, , , ,0,0,0,CONC,0,DM,08,36,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,456 GRANBY STREET,MH028121,OF0105805,0, 
1002,18716,E151738,MH,32,7.640000000000000,4.320000000000000,1965,ST, ,I,"Needs cleaning, box culvert going into E151739, pipes are clogged, dimensions and depths of pipes  aren't accurate due to debris, Cracks in Wall;Debris - Full;Sediment",6/25/2003 0:00:00,CN,12129773.466200000000000,3477474.405369999800000,1,0,E151738,30,2014047,0,,4592,CON, , , ,0,0,0,CONC,0,DM,08,36,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,500 GRANBY STREET,MH028129,OF0105805,0, 
1003,18717,E151745,MH,32,8.279999999999999,3.650000000000000,1965,ST, ,I,"Has bricks, dirt, and asphalt in it.Debris - Full;Sediment",6/23/2003 0:00:00,CN,12129816.239900000000000,3477577.519789999800000,1,0,E151745,30,2014054,0,,4540,CON, , , ,0,0,0,CONC,0,DM,08,36,P,SW,,GISNORFOLK,11/1/2016 0:00:00,4,506 GRANBY STREET,MH028136,OF0105805,0, 
1004,18718,E151749,YB,66,7.730000000000000,2.500000000000000,1965,NA, ,I,"One pipe is damaged, some dirt",6/23/2003 0:00:00,CN,12129824.199899999000000,3477612.139849999900000,1,0,E151749,29,2014056,0,,4087,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,506 GRANBY STREET,YB028138,OF0105805,0, 
1005,18719,E151750,CBNS,10,8.340000000000000,2.490000000000000,1965,NS,30X19-30,I,"Throat .35' x 3.15', Sediment",7/28/2003 0:00:00,CN,12129766.828400001000000,3477615.466190000100000,1,0,E151750,29,2014057,0,,4440,CON, , , ,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,515 GRANBY STREET,CBNS028139,OF0105805,0, 
1006,18720,E151751,GB,24,7.740000000000000,2.210000000000000,1965,ST, ,I,"NEEDS REPAIR,  conc. Cracked, Cracks in Wall;Debris - Minor;Lid - Broken;Sedimen",6/23/2003 0:00:00,CN,12129778.553500000000000,3477617.753870000100000,1,0,E151751,29,2014058,0,,4440,CON, , , ,0,0,0,CONC,0,DM,08,28,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,515 GRANBY STREET,GB028140,OF0105805,0, 
1007,18721,E151752,CBNS,10,8.230000000000000,2.370000000000000,1965,NS,30X19-30,I,"Filled w/ conc., pipe openings are filled halfway, throat ht. 0.8/l 2.40, Cracks in Wall;Sediment",6/23/2003 0:00:00,CN,12129837.699899999000000,3477611.480010000100000,1,0,E151752,29,2014059,0,,4087,CON, , , ,0,0,0,CONC,0,DM,08,11,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,506 GRANBY STREET,CBNS028141,OF0105805,0, 
1008,18722,E151753,MH,32,9.960000000000001,4.500000000000000,1965,ST, ,I,"Needs cleaning; unable to locate struc. E151755 & E151754 to show direction of pipes but directions are based from map, Debris - Minor;Sediment",6/23/2003 0:00:00,CN,12129844.560000001000000,3477629.330209999800000,1,0,E151753,30,2014060,0,,4087,CON, , , ,0,0,0,CONC,0,DM,08,36,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,506 GRANBY STREET,MH028142,OF0105805,0, 
1009,18723,E151756,YB,66,4.930000000000000,2.500000000000000,1965,NA, ,I,Debris - Minor;Sediment,6/26/2003 0:00:00,CN,12129575.715600001000000,3476975.109660000100000,1,0,E151756,29,2014061,0,,4787,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,400 GRANBY STREET,YB028143,OF0105805,0, 
1010,18724,E151757,SCUP,61,5.060000000000000,2.250000000000000,1965,ST, ,I,"Lid cracked, drains into vertical pipe, cannot see horizontal pipes below, Lid - Cracked;Sediment",6/26/2003 0:00:00,CN,12129583.469799999000000,3476998.159860000000000,1,0,E151757,32,2014062,0,,4773,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,400 GRANBY STREET,SCUP028144,OF0105805,0, 
1011,18725,E151758,SCUP,61,5.220000000000000,2.150000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see horizontal pipes below, Debris - Minor;Sediment",6/26/2003 0:00:00,CN,12129593.869800000000000,3477025.509999999800000,1,0,E151758,32,2014063,0,,4766,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,400 GRANBY STREET,SCUP028145,OF0105805,0, 
1012,18726,E151759,SCUP,61,5.250000000000000,1.930000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see horizontal pipes below, lid broken ,Sediment",6/26/2003 0:00:00,CN,12129606.086100001000000,3477054.789320000000000,1,0,E151759,32,2014064,0,,4754,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,403 GRANBY STREET,SCUP028146,OF0105805,0, 
1013,18727,E151760,YB,66,5.320000000000000,1.930000000000000,1965,NA, ,I,"Pipes have tar or rubber coating inside, Bricks - Loose",6/26/2003 0:00:00,CN,12129616.462500000000000,3477082.056309999900000,1,0,E151760,29,2014065,0,,4740,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,416 GRANBY STREET,YB028147,OF0105805,0, 
1014,18728,E151761,SCUP,61,5.550000000000000,2.090000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see horizontal pipes below, cannot open, structure maybe E151728, Sediment",6/26/2003 0:00:00,CN,12129625.360200001000000,3477107.689919999800000,1,0,E151761,32,2014066,0,,4731,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,416 GRANBY STREET,SCUP028148,OF0105805,0, 
1015,18729,E151762,SCUP,61,5.960000000000000,2.040000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see pipes below, unable to open, Lid - Cracked;Sediment",6/24/2003 0:00:00,CN,12129648.124600001000000,3477164.326090000100000,1,0,E151762,32,2014067,0,,4718,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,418 GRANBY STREET,SCUP028149,OF0105805,0, 
1016,18730,E151762.01,SCUP,61,5.760000000000000,2.290000000000000,999,ST, ,I,"Drains into vertical pipe, cannot see pipes below, Sediment",6/24/2003 0:00:00,CN,12129637.890400000000000,3477137.330329999800000,1,0,E151762.01,32,2014068,0,,4724,CON, , , ,0,0,0,CONC,0,DM,08,60,G,SW,,GISNORFOLK,11/1/2016 0:00:00,2,416 GRANBY STREET,SCUP028150,OF0105805,0, 
1017,18731,E1517631,YB,66,6.120000000000000,2.120000000000000,1965,NA, ,I,Clean,6/24/2003 0:00:00,CN,12129653.104400000000000,3477177.935990000100000,1,0,E1517631,29,2014069,0,,4718,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,426 GRANBY STREET,YB028151,OF0105805,0, 
1018,18732,E1517641,SCUP,61,6.090000000000000,2.110000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see pipes below, lid broken, Sediment",6/24/2003 0:00:00,CN,12129658.374800000000000,3477191.487639999900000,1,0,E1517641,32,2014070,0,,4711,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,426 GRANBY STREET,SCUP028152,OF0105805,0, 
1019,18733,E151765,SCUP,61,6.200000000000000,2.170000000000000,1965,ST, ,I,"Drains into vertical pipe,, cannot see horizontal pipes below, lid broken, Sediment",6/25/2003 0:00:00,CN,12129667.009900000000000,3477217.349890000200000,1,0,E151765,32,2014071,0,,4699,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,428 GRANBY STREET,SCUP028153,OF0105805,0, 
1020,18734,E151766,SCUP,61,6.320000000000000,2.110000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see pipes below, lid broken, Sediment",6/24/2003 0:00:00,CN,12129677.289799999000000,3477244.639950000200000,1,0,E151766,32,2014072,0,,4686,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,430 GRANBY STREET,SCUP028154,OF0105805,0, 
1021,18735,E151767,SCUP,61,6.520000000000000,2.300000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see pipes below, lid broken, Sediment",6/24/2003 0:00:00,CN,12129687.839800000000000,3477272.080000000100000,1,0,E151767,32,2014073,0,,4686,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,430 GRANBY STREET,SCUP028155,OF0105805,0, 
1022,18736,E151768,SCUP,61,6.660000000000000,2.150000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see pipes below. Sediment",6/24/2003 0:00:00,CN,12129698.729800001000000,3477299.359819999900000,1,0,E151768,32,2014074,0,,4672,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,436 GRANBY STREET,SCUP028156,OF0105805,0, 
1023,18737,E151769,SCUP,61,6.750000000000000,2.230000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see pipes below, lid broken, Sediment",6/24/2003 0:00:00,CN,12129708.899800001000000,3477326.890190000200000,1,0,E151769,32,2014075,0,,4672,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,440 GRANBY STREET,SCUP028157,OF0105805,0, 
1024,18738,E151770,SCUP,61,6.920000000000000,2.200000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see pipes below, lid cracked, Sediment",6/24/2003 0:00:00,CN,12129719.319900000000000,3477354.290169999900000,1,0,E151770,32,2014076,0,,4665,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,442 GRANBY STREET,SCUP028158,OF0105805,0, 
1025,18739,E152092,SCUP,61,7.260000000000000,2.520000000000000,1965,ST, ,I,"Drains into vertical pipe, unable to see horizontal pipes below. Lid - Broken",7/3/2003 0:00:00,CN,12129272.020099999000000,3476284.399809999900000,1,0,E152092,32,2014077,0,,5074,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,251 GRANBY STREET,SCUP028159,OF0105805,0, 
1026,18740,E152093,SCUP,61,7.440000000000000,2.470000000000000,1965,ST, ,I,"Drains into vertical pipe below, unable to see horizontal pipes below, needs cleaning, Lid - Broken",7/3/2003 0:00:00,CN,12129283.120100001000000,3476311.530179999800000,1,0,E152093,32,2014078,0,,5063,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,255 GRANBY STREET,SCUP028160,OF0105805,0, 
1027,18741,E152094,SCUP,61,7.640000000000000,2.250000000000000,1965,ST, ,I,"Drains into vertical pipe, cannot see horizontal pipes below, needs cleaning, Lid - Broken;Sediment",6/30/2003 0:00:00,CN,12129293.740000000000000,3476338.839809999800000,1,0,E152094,32,2014079,0,,5032,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,257 GRANBY STREET,SCUP028161,OF0105805,0, 
1028,18742,E152078,SCUP,61,2.860000000000000,2.160000000000000,1965,ST, ,I,"Drains into vertical pipe below, unable to see horizontal pipes below; cannot open lid;  needs cleaning, Sediment",7/29/2003 0:00:00,CN,12129108.730000000000000,3475861.409889999800000,1,0,E152078,32,2014080,0,,5263,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,209 GRANBY STREET,SCUP028162,OF0105805,0, 
1029,18743,E152079,YB,66,3.190000000000000,2.310000000000000,1965,NA, ,I,Sediment,7/10/2003 0:00:00,CN,12129118.490200000000000,3475888.840090000100000,1,0,E152079,29,2014081,0,,5311,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,211 GRANBY STREET,YB028163,OF0105805,0, 
1030,18744,E152080,SCUP,61,3.300000000000000,1.950000000000000,1965,ST, ,I,"Drains into vertical pipe, unable to see horizontal pipes below. Lid - Broken;Sediment",7/23/2003 0:00:00,CN,12129129.349900000000000,3475916.499940000000000,1,0,E152080,32,2014082,0,,5300,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,215 GRANBY STREET,SCUP028164,OF0105805,0, 
1031,18745,E152081,SCUP,61,3.540000000000000,2.210000000000000,1965,ST, ,I,"Drains into vertical pipe, unable to see horizontal pipes below.",7/7/2003 0:00:00,CN,12129140.630100001000000,3475943.349959999800000,1,0,E152081,32,2014083,0,,5292,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,219 GRANBY STREET,SCUP028165,OF0105805,0, 
1032,18746,E152082,YB,66,3.750000000000000,2.190000000000000,1965,NA, ,I,"Needs cleaning, Cracks in Wall;Sediment",7/7/2003 0:00:00,CN,12129151.460000001000000,3475970.490090000000000,1,0,E152082,29,2014084,0,,5289,CON, , , ,0,0,0,CONC,0,DM,08,64,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,219 GRANBY STREET,YB028166,OF0105805,0, 
1033,18747,E152083,YB,66,3.450000000000000,2.160000000000000,1965,NA, ,I,"Needs cleaning, rebar showing, Debris - Minor;Sediment",7/3/2003 0:00:00,CN,12129144.959799999000000,3475982.390070000200000,1,0,E152083,29,2014085,0,,5270,CON, , , ,0,0,0,CONC,0,DM,08,64,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,219 GRANBY STREET,YB028167,OF0105805,0, 
1034,18748,E152084,YB,66,4.220000000000000,2.070000000000000,1965,NA, ,I,Sediment,7/3/2003 0:00:00,CN,12129167.170000000000000,3476011.870170000000000,1,0,E152084,29,2014086,0,,5234,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,219 GRANBY STREET,YB028168,OF0105805,0, 
1035,18749,E152085,SCUP,61,4.530000000000000,2.150000000000000,1965,ST, ,I,"Drains into vertical pipe below, unable to see horizontal pipes below, cannot open lid, Sediment",7/29/2003 0:00:00,CN,12129179.990100000000000,3476045.170070000000000,1,0,E152085,32,2014087,0,,5212,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,100 BROOKE AVENUE,SCUP028169,OF0105805,0, 
1036,18750,E152086,YB,66,5.700000000000000,2.260000000000000,1965,NA, ,I,Sediment,7/3/2003 0:00:00,CN,12129190.710100001000000,3476072.610059999900000,1,0,E152086,29,2014088,0,,5212,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,100 BROOKE AVENUE,YB028170,OF0105805,0, 
1037,18751,E152087,SCUP,61,5.130000000000000,2.180000000000000,1965,ST, ,I,"Cannot open, drains into vertical pipe, horizontal pipes below are not visible",7/2/2003 0:00:00,CN,12129201.180000000000000,3476099.880140000000000,1,0,E152087,32,2014089,0,,5189,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,225 GRANBY STREET,SCUP028171,OF0105805,0, 
1038,18752,E152088,SCUP,61,5.450000000000000,2.090000000000000,1965,ST, ,I,Drains into vertical pipe horizontal pipes are not visible,7/1/2003 0:00:00,CN,12129211.759800000000000,3476127.180000000200000,1,0,E152088,32,2014090,0,,5161,CON, , , ,0,0,0,CONC,0,DM,08,60,U,SW,,GISNORFOLK,11/1/2016 0:00:00,4,233 GRANBY STREET,SCUP028172,OF0105805,0, 
1039,18753,E152089,YB,66,5.800000000000000,2.160000000000000,1965,NA, ,I, ,7/1/2003 0:00:00,CN,12129222.369899999000000,3476154.510139999900000,1,0,E152089,29,2014091,0,,5161,CON, , , ,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,11/1/2016 0:00:00,4,237 GRANBY STREET,YB028173,OF0105805,0, 
