OBJECTID,Structure_,Structure1,Type_Code,Rim_Elevat,Invert_Ele,Year_Insta,Lid_Type,Lid_Size,Invert_Typ,Comments,Date_Verif,Verified_B,Easting,Northing,Enabled,AncillaryR,UNITID,COMPTYPE,COMPKEY,CntPipe,SurveyDate,Dbasin,Owner,Collector,Picture_ID,Picture__1,Junction_B,Junction_1,Percent_Bl,Structur_1,Structur_2,Source,Major_Wate,Type_Code_,Condition,created_us,created_da,last_edite,last_edi_1,Verified_L,Structur_3,DOCID,OUTFALL,Medallion,Outfall_Re
11794,F143617,MHNS,39,6.29000000000,-0.83000000000,1929,NS,30,I,"Sediment, Box Culvert",2006/10/12,CN,12131601.06200000085,3480345.22098999983,1,0,F143617,30,1998960,2,2006/10/12,3632,CON,CN,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,MHNS015040,E143250,0,
11799,F143540,GB,24,5.04000000000,2.51000000000,1929,GR,30X30,I,"Rim , Invert and Location Assumed",2014/10/14,SW,12131309.70419999957,3480345.74716999987,1,0,F143540,29,1998963,1,,3587,CON,CN,,,0,0,0,CONC,0,DM,08,28,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015047,E143250,0,
11800,F143539,GB,24,5.04000000000,2.49000000000,1929,GR,30X30,I,"Rim , Invert and Location Assumed",2014/10/14,SW,12131295.11820000038,3480346.80197999999,1,0,F143539,29,1998964,2,,3587,CON,CN,,,0,0,0,CONC,0,DM,08,28,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015048,E143250,0,
11801,E143361,PICN,50,4.16000000000,-1.63000000000,1929,ST,,I,,2012/10/22,SW,12130584.24039999954,3480344.43782000011,1,0,E143361,32,1998965,3,,3606,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/11/01,4,1200 MONTICELLO AVENUE,PICN015049,E143250,0,
11802,E143362,CBNS,10,3.92000000000,0.70000000000,1929,NS,30X19-30,I,"Sediment, Throat: H=0.38' L=2.33'",2006/10/23,CN,12130512.72800000012,3480366.55898999982,1,0,E143362,29,1998966,0,2006/10/23,3606,CON,CN,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,4,1200 MONTICELLO AVENUE,CBNS015050,E143250,0,
11805,E143359,PICN,50,4.21000000000,-1.64000000000,1929,ST,,I,,2012/10/22,SW,12130582.85219999962,3480340.65285999980,1,0,E143359,32,1998968,3,,3606,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/11/01,4,1200 MONTICELLO AVENUE,PICN015056,E143250,0,
11810,F143547,YB,66,6.57000000000,-0.86000000000,1929,GR,30X30,I,"Rim , Invert and Location Assumed",2012/10/22,SW,12131487.32489999942,3480330.90292999987,1,0,F143547,29,1998970,2,,3619,CON,CN,,,0,0,0,CONC,0,DM,08,64,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,YB015063,E143250,0,
11811,E1439,MH,32,6.18000000000,0.10000000000,1943,ST,,I,,2006/10/03,CN,12128747.15230000019,3480337.76231000014,1,0,E1439,30,1998971,0,2006/10/03,3404,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,3,842 BOTETOURT GARDENS,MH015064,,0,
11812,E143354,CBNS,10,5.51000000000,2.51000000000,1929,NS,24,I,"VI PG 32-33, Debris-Minor;Sediment, Throat: H=0.44' L=2.33'",2016/07/05,V-DW,12130380.07560000010,3480325.68215999985,1,0,E143354,29,1998972,0,2016/07/05,3624,CON,CN,,,0,0,0,BRK,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,3,207 E PRINCESS ANNE ROAD,CBNS015065,E143250,0,
11813,E143360,YB,66,4.01000000000,1.13000000000,1929,GR,,I,Structure Inaccessible,2006/12/13,CN,12130614.12390000001,3480331.09861999983,1,0,E143360,29,1998973,1,2006/12/13,3585,CON,CN,,,0,0,0,CONC,0,DM,08,64,F,SW,,GISNORFOLK,2016/11/01,4,1200 MONTICELLO AVENUE,YB015066,E143250,0,
11814,F143615,GB,24,5.69000000000,-2.10000000000,1929,GR,30X30,I,Sediment,2006/10/12,CN,12131534.06399999931,3480328.51399999997,1,0,F143615,29,1998974,3,2006/10/12,3604,CON,CN,,,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015067,E143250,0,
11816,E1438,MH,32,6.12000000000,0.12000000000,1973,ST,,I,,2006/10/03,CN,12128758.00449999981,3480330.89962999988,1,0,E1438,30,1998977,0,2006/10/03,3404,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,3,842 BOTETOURT GARDENS,MH015070,,0,
11818,F143602,PICN,50,6.99000000000,-0.85000000000,1929,ST,,I,,2012/10/22,SW,12131508.32520000078,3480321.90272000013,1,0,F143602,32,1998978,3,,3604,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015072,E143250,0,
11822,E143351,PICN,50,4.21000000000,-1.68000000000,1929,ST,,I,,2012/10/22,SW,12130571.05470000021,3480317.96258000005,1,0,E143351,32,1998979,3,,3626,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/11/01,4,1200 MONTICELLO AVENUE,PICN015080,E143250,0,
11828,E1444,CBNS,10,5.60000000000,1.19000000000,1973,NS,30X19-30,I,Throat H=0.59' L=2.33',2006/10/02,CN,12128490.19500000030,3480308.79700999986,1,0,E1444,29,1998981,0,2006/10/02,3610,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,3,824 BOTETOURT GARDENS,CBNS015088,,0,
11829,F143599,PICN,50,6.51000000000,-0.87000000000,1929,ST,,I,,2012/10/22,SW,12131441.32440000027,3480307.90261000022,1,0,F143599,32,1998982,3,,3549,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015089,E143250,0,
11832,E143349,PICN,50,4.51000000000,-1.69000000000,1929,ST,,I,,2012/10/22,SW,12130567.88859999925,3480309.25253999978,1,0,E143349,32,1998983,4,,3626,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/11/01,4,207 E PRINCESS ANNE ROAD,PICN015092,E143250,0,
11833,E143348,CBNS,10,3.85000000000,0.09000000000,1929,NS,12,I,"Sediment, Throat: H=0.19' L=2.33'; Collar cracked",2016/06/30,V-DW,12130527.46969999932,3480322.27344000014,1,0,E143348,29,1998984,1,2016/06/30,3626,CON,CN,,,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,2016/11/01,4,207 E PRINCESS ANNE ROAD,CBNS015093,E143250,0,
11835,F143616,GB,24,5.07000000000,3.26000000000,1929,GR,30X30,I,"Structure Inaccessible, Invert Assumed",2006/12/13,CN,12131544.60600000061,3480301.39300000016,1,0,F143616,29,1998986,1,2006/12/13,3632,CON,CN,,,0,0,0,CONC,0,DM,08,28,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015095,E143250,0,
11836,H143,OF,44,0.00000000000,1.46000003000,1947,ST,,I,,,SW,12139388.96509999968,3480539.38908000011,1,0,H143,32,2017267,1,,3556,CON,,,,0,0,0,CONC,0,DM,05,71,U,SW,,MOSWALD,2016/06/03,2,2770 SAINT JULIAN AVENUE,OF015096,H143,0,
11837,H144,CBNS,10,9.09000015000,1.57000005000,1947,NS,30X19-30,I,,,SW,12139480.46729999967,3480302.07566000009,1,0,H144,29,2017268,0,,3556,CON,,,,0,0,0,CONC,0,DM,05,11,U,SW,,MOSWALD,2016/07/07,4,2770 SAINT JULIAN AVENUE,CBNS015097,,0,
11838,E1441,MH,32,6.73000000000,0.45000000000,1973,ST,,I,,2006/10/03,CN,12128644.99330000021,3480303.37649999978,1,0,E1441,30,1998987,0,2006/10/03,3573,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,3,840 BOTETOURT GARDENS,MH015098,,0,
11842,E14171,MH,32,6.80000000000,1.14000000000,1943,ST,,I,,2006/10/04,CN,12129096.85400000028,3480283.90800999990,1,0,E14171,30,1998989,0,2006/10/04,3404,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,3,320 LLEWELLYN MEWS,MH015107,,0,
11843,E14172,CBNS,10,6.98000000000,2.18000000000,1943,NS,30X19-30,I,"Debris-Minor; Throat: H=0.56' L=2.33'",2006/10/04,CN,12129084.42899999954,3480292.94900000002,1,0,E14172,29,1998990,0,2006/10/04,3404,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,3,320 LLEWELLYN MEWS,CBNS015108,,0,
11844,F143538,GB,24,5.53000000000,1.19000000000,1929,GR,30X30,I,Debris-Minor- Sediment,2014/10/14,CN,12131288.23699999973,3480288.96598999994,1,0,F143538,29,1998991,2,2006/10/12,3646,CON,CN,,,0,0,0,CONC,0,DM,08,28,F,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015109,E143250,0,
11846,F143543,PICN,50,5.19000000000,-0.88000000000,1929,ST,,I,,2012/10/22,SW,12131368.34559999965,3480300.67517999979,1,0,F143543,32,1998993,3,,3647,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015111,E143250,0,
11847,F143541,PICN,50,5.19000000000,-0.88000000000,1929,ST,,I,,2012/10/22,SW,12131350.32670000009,3480295.70750000002,1,0,F143541,32,1998994,3,,3647,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015112,E143250,0,
11848,F143542,GB,24,5.20000000000,3.06000000000,1929,GR,30X30,I,Sediment,2006/10/12,CN,12131347.96299999952,3480300.60600000015,1,0,F143542,29,1998995,1,2006/10/12,3647,CON,CN,,,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015113,E143250,0,
11849,E144050,MH,32,5.49000000000,-1.73000000000,1994,ST,,I,Structure Inaccessible,2006/12/13,SW,12130560.30010000058,3480287.29383999994,1,0,E144050,30,1998996,3,2006/12/13,3626,CON,CN,,,0,0,0,CONC,0,ASBLT,08,36,F,SW,,GISNORFOLK,2016/11/01,4,207 E PRINCESS ANNE ROAD,MH015116,E143250,0,
11850,F143600,GB,24,5.75000000000,1.31000000000,1929,GR,30X30,I,Rim and Invert Assumed,2012/10/22,SW,12131438.32459999993,3480290.90228000004,1,0,F143600,29,1998997,2,,3549,CON,CN,,,0,0,0,CONC,0,DM,08,28,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015117,E143250,0,
11851,E143350,CBNS,10,4.67000000000,1.81000000000,1929,NS,30X19-30,I,"Debris-Minor;Sediment, Throat: H=0.43' L=2.33', Collar Cracked",2006/10/23,CN,12130604.48890000023,3480297.34066999983,1,0,E143350,29,1998998,1,2006/10/23,3655,CON,CN,,,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,2016/11/01,4,1200 MONTICELLO AVENUE,CBNS015118,E143250,0,
11852,E1445,CBNS,10,5.52000000000,2.73000000000,1973,NS,30X19-30,I,"Debris-Minor, Throat H=0.60' L=2.33'",2006/10/02,CN,12128512.54800000042,3480292.83000000007,1,0,E1445,29,1998999,0,2006/10/02,3610,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,3,824 BOTETOURT GARDENS,CBNS015120,,0,
11853,E14124,MH,32,5.96000000000,-0.18000000000,1973,ST,,I,,2006/10/03,CN,12128810.82300000079,3480295.15799000021,1,0,E14124,30,1999000,0,2006/10/03,3404,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,3,356 WESTOVER AVENUE,MH015121,,0,
11854,H143448,PE,46,0.00000000000,13.05000019000,1947,ST,,I,,,SW,12138547.57750000060,3480287.68014999991,1,0,H143448,32,2017271,1,,3698,CON,,,,0,0,0,CONC,0,DM,05,23,U,SW,,MOSWALD,2016/06/03,2,1600 SAINT JULIAN AVENUE,PE015122,,0,
11855,H143447,YB,66,14.26000022000,12.31000041000,1947,NA,,I,,,SW,12138567.87030000053,3480284.56564999977,1,0,H143447,29,2017272,0,,3698,CON,,,,0,0,0,CONC,0,DM,05,64,U,SW,,MOSWALD,2016/06/03,4,1600 SAINT JULIAN AVENUE,YB015123,,0,
11856,E14173,GB,24,6.68000000000,3.06000000000,1943,ST,,I,Debris-Minor,2006/10/04,CN,12129072.47800000012,3480275.11299999990,1,0,E14173,29,1999001,0,2006/10/04,3404,CON,,,,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,2016/11/01,3,320 LLEWELLYN MEWS,GB015124,,0,
11857,E143299,MH,32,8.67000000000,3.51000000000,1920,ST,,I,Debris-Minor,2014/10/14,CN,12129311.33699999936,3480292.68501000013,1,0,E143299,30,1999002,0,2006/10/12,3618,CON,,,,0,0,0,CONC,0,DM,08,36,F,SW,,GISNORFOLK,2016/11/01,4,1028 LLEWELLYN AVENUE,MH015125,E143250,0,
11858,F143537,PICN,50,5.52000000000,-0.87000000000,1929,ST,,I,,2014/10/14,SW,12131292.15899999999,3480278.19325000001,1,0,F143537,32,1999003,3,,3646,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015126,E143250,0,
11861,H145,CBNS,10,9.03999996000,1.63999998000,1947,NS,30X19-30,I,,,SW,12139490.44810000062,3480279.47342999978,1,0,H145,29,2017273,0,,3556,CON,,,,0,0,0,CONC,0,DM,05,11,U,SW,,MOSWALD,2016/07/07,4,2770 SAINT JULIAN AVENUE,CBNS015129,,0,
11862,H143446,MHCS,35,12.26000022000,6.98999977000,1947,ST,,I,,,SW,12138604.45729999989,3480278.83944999985,1,0,H143446,30,2017274,0,,3698,CON,,,,0,0,0,CONC,0,DM,05,40,U,SW,,MOSWALD,2016/06/03,4,1600 SAINT JULIAN AVENUE,MHCS015130,,0,
11863,F143597,PICN,50,5.61000000000,-0.90000000000,1929,ST,,I,,2014/10/14,SW,12131280.14090000093,3480273.31590999989,1,0,F143597,32,1999004,3,,3646,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015131,E143250,0,
11868,E14174,CBNS,10,6.98000000000,2.24000000000,1943,NS,30X19-30,I,Throat: H=0.60' L=2.33',2006/10/04,CN,12129131.17100000009,3480262.90200999985,1,0,E14174,29,1999007,0,2006/10/04,3404,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,3,1010 LLEWELLYN MEWS,CBNS015137,,0,
11874,E14125,CBNS,10,6.04000000000,1.96000000000,1973,NS,30X19-30,I,"Debris-Minor; Throat: H=0.57' L=2.33'",2006/10/03,CN,12128793.56699999981,3480269.05200000014,1,0,E14125,29,1999009,0,2006/10/03,3404,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,3,351 WESTOVER AVENUE,CBNS015143,,0,
11875,E14126,CBNS,10,6.23000000000,2.64000000000,1943,NS,30X19-30,I,"Debris-Full; Sediment; Throat: H=0.45' L=2.33'",2006/10/03,CN,12128768.22100000083,3480285.11799999978,1,0,E14126,29,1999010,0,2006/10/03,3404,CON,,,,0,0,0,CONC,0,DM,08,11,F,SW,,GISNORFOLK,2016/11/01,3,842 BOTETOURT GARDENS,CBNS015144,,0,
11878,F143598,GB,24,5.61000000000,1.81000000000,1929,GR,30X30,I,"Debris-Minor; Sediments",2014/10/14,CN,12131282.78500000015,3480260.62699999986,1,0,F143598,29,1999011,1,2006/10/12,3676,CON,CN,,,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015147,E143250,0,
11883,F143601,GB,24,5.34000000000,2.46000000000,1929,GR,30X30,I,Rim and Invert Assumed,2012/10/22,SW,12131432.32469999976,3480262.90189999994,1,0,F143601,29,1999013,1,,3643,CON,CN,,,0,0,0,CONC,0,DM,08,28,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015152,E143250,0,
11887,F143530,GB,24,4.18000000000,1.02000000000,1929,GR,30X30,I,Debris-Minor- Sediment,2014/10/14,CN,12131148.52800000086,3480256.16800000006,1,0,F143530,29,1999015,2,2006/10/12,3638,CON,CN,,,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015156,E143250,0,
11888,E1436,CBNS,10,6.33000000000,1.69000000000,1973,NS,24,I,VACTOR INSPECTION,2016/06/23,V-DW,12128870.76270000078,3480278.17890000017,1,0,E1436,29,1999017,0,2016/06/23,3404,CON,,,,0,0,0,BRK,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,3,348 WESTOVER AVENUE,CBNS015158,,0,
11889,E1435,MH,32,6.06000000000,0.14000000000,1973,ST,,I,,2006/10/03,CN,12128860.38450000063,3480262.75640999991,1,0,E1435,30,1999018,0,2006/10/03,3404,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,4,348 WESTOVER AVENUE,MH015159,,0,
11893,F143535,MHNS,39,5.53000000000,-0.91000000000,1929,NS,30,I,"Debris-Minor- Sediment;Box Culvert",2014/10/14,CN,12131215.24100000039,3480258.63599999994,1,0,F143535,30,1999019,4,2006/10/12,3595,CON,CN,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,MHNS015163,E143250,0,
11894,F143536,GB,24,4.45000000000,1.31000000000,1929,GR,30X30,I,,2014/10/14,CN,12131218.57000000030,3480274.41400999995,1,0,F143536,29,1999020,1,,3595,CON,CN,,,0,0,0,CONC,0,DM,08,28,F,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015164,E143250,0,
11899,F143533,PICN,50,4.81000000000,-0.96000000000,1929,ST,,I,,2014/10/14,SW,12131166.88859999925,3480247.00993000017,1,0,F143533,32,1999024,3,,3638,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015169,E143250,0,
11907,F143529,PICN,50,4.81000000000,-0.98000000000,1929,ST,,I,,2014/10/14,SW,12131153.20959999971,3480241.85228999984,1,0,F143529,32,1999025,3,,3638,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015178,E143250,0,
11910,E14175,GB,24,6.64000000000,2.60000000000,1943,ST,,I,,2006/10/04,CN,12129119.30800000019,3480244.56498999987,1,0,E14175,29,1999028,0,2006/10/04,3404,CON,,,,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,2016/11/01,3,1010 LLEWELLYN MEWS,GB015183,,0,
11911,E143320,CBNS,10,5.86000000000,0.89000000000,1929,NS,30X19-30,I,"Debris-Minor;Sediment, Throat: H=0.55' L=2.33'",2006/10/10,CN,12129901.39660000056,3480247.25596999982,1,0,E143320,29,1999030,0,2006/10/10,3590,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,3,1100 GRANBY STREET,CBNS015185,E143250,0,
11917,F143534,GB,24,4.45000000000,1.31000000000,1929,GR,30X30,I,,2014/10/14,CN,12131168.32139999978,3480233.90182999987,1,0,F143534,29,1999033,1,2006/10/12,3638,CON,CN,,,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015191,E143250,0,
11930,F143520,PICN,50,5.01000000000,-1.04000000000,1929,ST,,I,,2014/10/14,SW,12131116.32100000046,3480211.90144000016,1,0,F143520,32,1999042,3,,3690,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015208,E143250,0,
11933,F143521,CBCW,7,5.03000000000,1.73000000000,1929,ST,,I,"Debris-Minor- Sediment; Throat H=0.38"" L=2.33'",2014/10/14,CN,12131130.66200000048,3480207.60201000003,1,0,F143521,29,1999043,1,2006/10/12,3690,CON,CN,,,0,0,0,CONC,0,DM,08,7,F,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,CBCW015211,E143250,0,
11934,F143518,PICN,50,5.01000000000,-1.04000000000,1929,ST,,I,,2014/10/14,SW,12131109.88289999962,3480203.34965999983,1,0,F143518,32,1999044,3,,3690,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015212,E143250,0,
11935,F143519,GB,24,4.77000000000,1.51000000000,1929,GR,30X30,I,Debris-Minor- Sediment,2014/10/14,CN,12131099.91000000015,3480212.77901000017,1,0,F143519,29,1999045,1,2006/10/12,3679,CON,CN,,,0,0,0,CONC,0,DM,08,28,F,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015213,E143250,0,
11936,F143603,GBDN,29,5.55000000000,-0.27000000000,1929,GR,,I,"Structure Inaccessible, Invert Assumed",2006/12/13,CN,12131506.65660000034,3480204.44560999982,1,0,F143603,29,1999046,2,2006/12/13,3648,CON,CN,,,0,0,0,CONC,0,DM,08,33,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GBDN015214,E143250,0,
11947,E143319,CBNS,10,5.91000000000,0.75000000000,1929,NS,30X19-30,I,"Debris-Minor;Sediment, Throat: H=0.64' L=2.33'",2006/10/10,CN,12129892.62179999985,3480200.94028000021,1,0,E143319,29,1999049,0,2006/10/10,3674,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,3,1022 GRANBY STREET,CBNS015227,E143250,0,
11948,H146,MH,32,12.01000022000,1.75000000000,1947,ST,,I,,,SW,12139552.06919999979,3480192.84724000003,1,0,H146,30,2017292,0,,3556,CON,,,,0,0,0,CONC,0,DM,05,36,U,SW,,MOSWALD,2016/06/09,4,2801 SAINT JULIAN AVENUE,MH015228,,0,
11949,E14170,MH,32,6.77000000000,0.35000000000,1943,ST,,I,Structure Inaccessible,2006/12/13,CN,12129038.29490000010,3480195.38400000008,1,0,E14170,30,1999050,0,2006/12/13,3404,CON,,,,0,0,0,CONC,0,DM,08,36,F,SW,,GISNORFOLK,2016/11/01,3,320 WESTOVER AVENUE,MH015232,,0,
11953,F143516,PICN,50,5.37000000000,-1.08000000000,1994,ST,,I,,2014/10/14,SW,12131096.10740000010,3480183.95365000004,1,0,F143516,32,1999051,3,,3687,CON,CN,,,0,0,0,CONC,0,ASBLT,08,54,U,SW,,GISNORFOLK,2016/11/01,4,238 E PRINCESS ANNE ROAD,PICN015239,E143250,0,
11961,F143517,CBNS,10,5.37000000000,2.04000000000,1994,NS,30X19-30,I,"Debris - full; Sediment; Throat H=0.57' L=2.33'",2014/10/14,SW,12131104.32410000078,3480179.28776000021,1,0,F143517,29,1999056,1,2006/10/12,3687,CON,CN,,,0,0,0,CONC,0,ASBLT,08,11,G,SW,,GISNORFOLK,2016/11/01,4,238 E PRINCESS ANNE ROAD,CBNS015253,E143250,0,
11962,E14128,MH,32,6.46000000000,-0.14000000000,1943,ST,,I,Sediment,2006/10/03,CN,12129015.73059999943,3480161.31711000018,1,0,E14128,30,1999057,0,2006/10/03,3404,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,3,320 WESTOVER AVENUE,MH015254,,0,
11965,F143605,GB,24,5.73000000000,1.83000000000,1929,GR,,I,,2006/10/11,CN,12131549.81900000013,3480180.36199000012,1,0,F143605,29,1999061,1,2006/10/11,3648,CON,CN,,,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,GB015258,E143250,0,
11966,F143604,PICN,50,5.73000000000,-0.11000000000,1929,ST,,I,,2012/10/22,SW,12131532.33880000003,3480164.99737000000,1,0,F143604,32,1999062,3,,3648,CON,CN,,,0,0,0,CONC,0,DM,08,54,U,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,PICN015259,E143250,0,
11967,F143513,GB,24,5.16000000000,1.43000000000,1929,GR,30X30,I,"Debris-Minor; Sediment",2014/10/14,CN,12131172.13199999928,3480145.95899999980,1,0,F143513,29,1999066,3,2006/10/12,3712,CON,CN,,,0,0,0,CONC,0,DM,08,28,F,SW,,GISNORFOLK,2016/09/30,4,239 E PRINCESS ANNE ROAD,GB015265,E143250,0,
11970,F143510,MH,32,7.17000000000,2.18000000000,1994,ST,,I,,2014/10/14,SW,12131077.14299999923,3480151.20999999996,1,0,F143510,30,1999069,3,2006/10/12,3687,CON,CN,,,0,0,0,CONC,0,ASBLT,08,36,G,SW,,GISNORFOLK,2016/11/01,4,239 E PRINCESS ANNE ROAD,MH015268,E143250,0,
11971,F143515,CBNS,10,5.86000000000,2.88000000000,1929,NS,30X19-30,I,"Debris-Minor- Sediment; Throat H=0.40"" L=2.33'",2014/10/14,CN,12131198.93799999915,3480153.93698999984,1,0,F143515,29,1999070,1,2006/10/12,3712,CON,CN,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/09/30,4,238 E PRINCESS ANNE ROAD,CBNS015269,E143250,0,
11979,F143514,CBNS,10,5.95000000000,2.55000000000,1929,NS,30X19-30,I,"Debris-Garbage-Throat H=0.58"" L=2.33'",2014/10/14,CN,12131169.08899999969,3480133.78700000001,1,0,F143514,29,1999073,1,2006/10/12,3712,CON,CN,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/09/30,4,239 E PRINCESS ANNE ROAD,CBNS015280,E143250,0,
11980,H147,PE,46,0.00000000000,1.91999995000,1947,ST,,I,,,SW,12139590.01149999909,3480127.03401000006,1,0,H147,32,2017299,1,,3556,CON,,,,0,0,0,CONC,0,DM,05,23,U,SW,,MOSWALD,2016/06/09,2,2801 SAINT JULIAN AVENUE,PE015281,,0,
11981,E14127,GB,24,6.00000000000,2.80000000000,1973,ST,,I,"Debris-Minor; Lid Broken",2006/10/09,CN,12128713.11099999957,3480149.77700999985,1,0,E14127,29,1999074,0,2006/10/09,3573,CON,,,,0,0,0,CONC,0,DM,08,28,G,SW,,GISNORFOLK,2016/11/01,4,834 BOTETOURT GARDENS,GB015282,,0,
11986,E143289,CBNS,10,8.11000000000,4.49000000000,1920,NS,30X19-30,I,"VACTOR INSPECTION, Debris-Minor; Sediment, Throat: H=0.55' L=2.33'; 4'' PVC under pavement",2016/10/03,V-DW,12129182.23399999924,3480113.31900000013,1,0,E143289,29,1999080,0,2016/10/03,3404,CON,,,,0,0,0,BRK,0,VACTR,08,11,G,SW,,GISNORFOLK,2016/11/01,3,300 WESTOVER AVENUE,CBNS015295,E143250,0,
