OBJECTID,Upstream_S,Upstream_I,Upstream_A,Downstream,Downstre_1,Downstre_2,Pipe_ID,Pipe_Geome,Horizontal,Vertical_D,Pipe_Size,Pipe_Lengt,Pipe_Mater,Condition,Comments,Enabled,COMPTYPE,COMPKEY,UNITID,UNITID2,MAINCOMP1,MAINCOMP2,PARLINENO,Date_VERIF,Dbasin,Owner,Picture_ID,Picture__1,Percent_Bl,Pipe_Quant,Pipe_Squas,SurveyDate,Verified_B,Source,Major_Wate,Year_Insta,PIPE_LININ,Downstre_3,Upstream_1,created_us,created_da,last_edite,last_edi_1,Verified_L,DOCID,OUTFALL,Shape_Leng
256,,2.86000000000,1,,2.87000000000,0,,CR,15.00000000000,0.00000000000,15'',30.00000000000,RCP,G,,1,31,2014938,,,0,0,,,4747,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0840,OF0105805,29.34012974070
257,,2.84000000000,1,,2.82000000000,1,,CR,15.00000000000,0.00000000000,15'',39.00000000000,RCP,U,,1,31,2014939,,,0,0,,,4742,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0841,OF0105805,28.68170884750
258,,2.82000000000,1,,2.79000000000,0,,CR,15.00000000000,0.00000000000,15'',9.00000000000,RCP,G,,1,31,2014940,,,0,0,,,4739,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0842,OF0105805,8.60801001217
259,,1.99000000000,1,,1.89000000000,1,,CR,24.00000000000,0.00000000000,24'',18.00000000000,RCP,G,,1,31,2014941,,,0,0,,,4804,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0843,OF0105805,16.88858093800
260,E151696,1.24000000000,1,E151694,1.22000000000,0,E151696-E151694,CR,15.00000000000,0.00000000000,15'',23.00000000000,RCP,G,,1,31,2014942,E151696,E151694,29,29,,,4747,CON,,,0,0,0,,SW,DM,08,999,0,E151694,E151696,SW,,GISNORFOLK,2016/10/07,3,STPIPE0844,OF0105805,22.43005899350
261,,1.63000000000,1,,1.89000000000,1,,CR,24.00000000000,0.00000000000,24'',44.00000000000,RCP,U,,1,31,2014946,,,0,0,,,4804,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0848,OF0105805,44.27000228900
262,E151655,2.20000000000,0,E151654,2.12000000000,1,E151655-E151654,CR,15.00000000000,0.00000000000,15'',40.00000000000,RCP,P,,1,31,2014954,E151655,E151654,29,30,,,4720,CON,,,0,0,0,,SW,DM,08,1965,0,E151654,E151655,SW,,GISNORFOLK,2016/10/07,4,STPIPE0856,OF0105805,48.10660550340
268,,3.16000000000,0,,3.00000000000,0,,CR,12.00000000000,0.00000000000,12'',100.00000000000,RCP,G,,1,31,2014961,,,0,0,,,4720,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0863,OF0105805,98.49023057200
269,,6.40000000000,0,,6.40000000000,0,,CR,8.00000000000,0.00000000000,8'',33.00000000000,PLAS,G,,1,31,2014962,,,0,0,,,4720,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0864,OF0105805,33.36856212730
270,,4.93000000000,1,,4.81000000000,1,,AR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014972,,,0,0,,,4636,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0874,OF0105805,29.55366282950
271,,4.81000000000,1,,4.69000000000,1,,AR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014973,,,0,0,,,4636,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0875,OF0105805,31.65766883580
272,,4.69000000000,1,,4.58000000000,1,,AR,22.00000000000,14.00000000000,22''X14'',29.00000000000,RCP,U,,1,31,2014974,,,0,0,,,4656,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0876,OF0105805,29.32783241810
273,,4.58000000000,1,,4.46000000000,1,,AR,22.00000000000,14.00000000000,22''X14'',29.00000000000,RCP,U,,1,31,2014975,,,0,0,,,4664,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0877,OF0105805,29.27339598390
274,,4.46000000000,1,,4.34000000000,1,,AR,22.00000000000,14.00000000000,22''X14'',29.00000000000,RCP,U,,1,31,2014976,,,0,0,,,4669,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0878,OF0105805,29.38041932220
276,,4.34000000000,1,,4.22000000000,0,,AR,22.00000000000,14.00000000000,22''X14'',31.00000000000,RCP,G,,1,31,2014978,,,0,0,,,4676,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0880,OF0105805,31.15185017950
277,,4.19000000000,0,,4.03000000000,1,,AR,22.00000000000,14.00000000000,22''X14'',29.00000000000,RCP,G,,1,31,2014979,,,0,0,,,4694,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0881,OF0105805,29.40629270590
278,,4.03000000000,1,,3.86000000000,1,,AR,22.00000000000,14.00000000000,22''X14'',29.00000000000,RCP,U,,1,31,2014980,,,0,0,,,4707,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0882,OF0105805,29.39240385420
279,,3.86000000000,1,,3.72000000000,1,,AR,26.00000000000,16.00000000000,26''X16'',29.00000000000,RCP,U,,1,31,2014981,,,0,0,,,4715,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0883,OF0105805,26.63856735040
280,,3.72000000000,1,,3.65000000000,0,,AR,26.00000000000,16.00000000000,26''X16'',8.00000000000,RCP,G,,1,31,2014982,,,0,0,,,4715,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0884,OF0105805,8.31576106790
281,,3.63000000000,0,,3.55000000000,1,,AR,26.00000000000,16.00000000000,26''X16'',21.00000000000,RCP,G,,1,31,2014983,,,0,0,,,4722,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0885,OF0105805,23.45190125780
282,,3.55000000000,1,,3.45000000000,0,,AR,26.00000000000,16.00000000000,26''X16'',29.00000000000,RCP,G,,1,31,2014984,,,0,0,,,4728,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0886,OF0105805,29.28238449500
283,,6.10000000000,0,,0.00000000000,0,,CR,12.00000000000,0.00000000000,12'',100.00000000000,PLAS,G,,1,31,2014985,,,0,0,,,4742,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0887,OF0105805,100.49977887500
284,,2.63000000000,1,,2.69000000000,0,,CR,15.00000000000,0.00000000000,15'',102.00000000000,CLAY,F,,1,31,2014986,,,0,0,,,4766,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0888,OF0105805,99.75754777950
285,E151758,3.05000000000,1,E151757,2.89000000000,1,E151758-E151757,EL,26.00000000000,16.00000000000,26''X16'',29.00000000000,CLAY,U,,1,31,2014987,E151758,E151757,32,32,,,4773,CON,,,0,0,0,,SW,DM,08,1965,0,E151757,E151758,SW,,GISNORFOLK,2016/10/07,4,STPIPE0889,OF0105805,29.26075065980
286,E151759,3.22000000000,1,E151758,3.05000000000,1,E151759-E151758,EL,26.00000000000,16.00000000000,26''X16'',30.00000000000,CLAY,U,,1,31,2014988,E151759,E151758,32,32,,,4766,CON,,,0,0,0,,SW,DM,08,1965,0,E151758,E151759,SW,,GISNORFOLK,2016/10/12,4,STPIPE0890,OF0105805,31.72564408920
287,E151760,3.39000000000,0,E151759,3.22000000000,1,E151760-E151759,EL,26.00000000000,16.00000000000,26''X16'',29.00000000000,CLAY,G,,1,31,2014989,E151760,E151759,29,32,,,4754,CON,,,0,0,0,,SW,DM,08,999,0,E151759,E151760,SW,,GISNORFOLK,2016/10/12,3,STPIPE0891,OF0105805,29.17461618980
288,E151728,2.54000000000,0,E151728.01,2.63000000000,1,E151728-E151728.01,CR,15.00000000000,0.00000000000,15'',46.00000000000,CLAY,G,2 Parallel Pipes,1,31,2014990,E151728,E151728.01,30,29,,,4740,CON,,,0,0,0,,SW,DM,08,1965,0,E151728.01,E151728,SW,,GISNORFOLK,2016/10/12,4,STPIPE0892,OF0105805,46.48134299370
289,E151729,2.65000000000,0,E151728,2.72000000000,0,E151729-E151728,AR,26.00000000000,16.00000000000,26''X16'',44.00000000000,RCP,G,,1,31,2014991,E151729,E151728,30,30,,,4724,CON,,,0,0,0,,SW,DM,08,1965,0,E151728,E151729,SW,,GISNORFOLK,2016/10/12,4,STPIPE0893,OF0105805,46.36142984460
290,,5.52000000000,1,,5.29000000000,1,,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014992,,,0,0,,,5078,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0894,OF0105805,29.32058030580
291,,5.29000000000,1,,5.06000000000,1,,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014993,,,0,0,,,5092,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0895,OF0105805,29.38109656100
292,,5.06000000000,1,,4.83000000000,1,,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014994,,,0,0,,,5103,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0896,OF0105805,29.23977610460
293,E152091,4.03000000000,1,E152090,3.74000000000,0,E152091-E152090,CR,15.00000000000,0.00000000000,15'',34.00000000000,RCP,G,,1,31,2014995,E152091,E152090,32,29,,,5102,CON,,,0,0,0,,SW,DM,08,999,0,E152090,E152091,SW,,GISNORFOLK,2016/10/07,3,STPIPE0897,OF0105805,33.65917754290
294,E152092,4.32000000000,1,E152091,4.03000000000,1,E152092-E152091,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014996,E152092,E152091,32,32,,,5086,CON,,,0,0,0,,SW,DM,08,999,0,E152091,E152092,SW,,GISNORFOLK,2016/10/07,3,STPIPE0898,OF0105805,29.31228208860
295,E152093,4.61000000000,1,E152092,4.32000000000,1,E152093-E152092,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014997,E152093,E152092,32,32,,,5074,CON,,,0,0,0,,SW,DM,08,999,0,E152092,E152093,SW,,GISNORFOLK,2016/10/07,3,STPIPE0899,OF0105805,29.31324492030
296,E152094,4.90000000000,1,E152093,4.61000000000,1,E152094-E152093,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014998,E152094,E152093,32,32,,,5063,CON,,,0,0,0,,SW,DM,08,999,0,E152093,E152094,SW,,GISNORFOLK,2016/10/07,3,STPIPE0900,OF0105805,29.30183803540
297,E152095,5.19000000000,1,E152094,4.90000000000,1,E152095-E152094,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2014999,E152095,E152094,32,32,,,5032,CON,,,0,0,0,,SW,DM,08,999,0,E152094,E152095,SW,,GISNORFOLK,2016/10/07,3,STPIPE0901,OF0105805,29.41317187620
298,E152096,5.56000000000,1,E152095,5.19000000000,1,E152096-E152095,CR,15.00000000000,0.00000000000,15'',38.00000000000,RCP,U,,1,31,2015000,E152096,E152095,32,32,,,5022,CON,,,0,0,0,,SW,DM,08,999,0,E152095,E152096,SW,,GISNORFOLK,2016/10/07,3,STPIPE0902,OF0105805,38.16523922600
299,E152097,6.11000000000,0,E152096,5.56000000000,1,E152097-E152096,CR,15.00000000000,0.00000000000,15'',58.00000000000,RCP,U,,1,31,2015001,E152097,E152096,29,32,,,4987,CON,,,0,0,0,,SW,DM,08,999,0,E152096,E152097,SW,,GISNORFOLK,2016/10/07,3,STPIPE0903,OF0105805,57.95451247320
300,E152098,6.46000000000,0,E152097,6.26000000000,0,E152098-E152097,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,G,,1,31,2015002,E152098,E152097,29,29,,,4987,CON,,,0,0,0,,SW,DM,08,999,0,E152097,E152098,SW,,GISNORFOLK,2016/10/07,3,STPIPE0904,OF0105805,26.06475789220
301,E152099,6.52000000000,1,E152098,6.34000000000,0,E152099-E152098,CR,15.00000000000,0.00000000000,15'',22.00000000000,RCP,G,,1,31,2015003,E152099,E152098,32,29,,,4985,CON,,,0,0,0,,SW,DM,08,999,0,E152098,E152099,SW,,GISNORFOLK,2016/10/07,3,STPIPE0905,OF0105805,22.64689389000
302,E152100,6.65000000000,0,E152099,6.52000000000,1,E152100-E152099,CR,15.00000000000,0.00000000000,15'',14.00000000000,RCP,G,,1,31,2015004,E152100,E152099,29,32,,,4985,CON,,,0,0,0,,SW,DM,08,999,0,E152199,E152100,SW,,GISNORFOLK,2016/10/07,3,STPIPE0906,OF0105805,14.34210578930
304,,7.33000000000,0,,7.11000000000,1,,CR,15.00000000000,0.00000000000,15'',24.00000000000,RCP,F,,1,31,2015006,,,0,0,,,4969,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0908,OF0105805,24.22748334420
305,,7.11000000000,1,,6.86000000000,1,,CR,15.00000000000,0.00000000000,15'',30.00000000000,RCP,U,,1,31,2015007,,,0,0,,,4979,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0909,OF0105805,29.41172986260
306,E151731,4.10000000000,0,E151730,4.00000000000,0,E151731-E151730,CR,15.00000000000,0.00000000000,15'',5.00000000000,RCP,F,HRT LIGHT RAIL,1,31,2015010,E151731,E151730,29,30,,2016/09/20,4585,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151730,E151731,SW,,GISNORFOLK,2016/10/07,5,STPIPE0912,OF0105805,7.98216147510
307,E151732,4.20000000000,0,E151731,4.10000000000,0,E151732-E151731,CR,15.00000000000,0.00000000000,15'',30.00000000000,RCP,F,HRT LIGHT RAIL,1,31,2015011,E151732,E151731,32,29,,2016/09/20,4585,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151731,E151732,SW,,GISNORFOLK,2016/10/07,5,STPIPE0913,OF0105805,26.54248265150
308,E151733,4.30000000000,0,E151732,4.20000000000,0,E151733-E151732,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,F,HRT LIGHT RAIL,1,31,2015012,E151733,E151732,32,32,,2016/09/20,4585,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151732,E151733,SW,,GISNORFOLK,2016/10/07,5,STPIPE0914,OF0105805,28.76907222040
309,E151734,4.55000000000,0,E151733,4.30000000000,0,E151734-E151733,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,F,HRT LIGHT RAIL,1,31,2015013,E151734,E151733,32,32,,2016/09/20,4585,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151733,E151734,SW,,GISNORFOLK,2016/10/07,5,STPIPE0915,OF0105805,28.72006606000
310,E151735,5.03000000000,0,E151734,4.55000000000,0,E151735-E151734,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,F,HRT LIGHT RAIL,1,31,2015014,E151735,E151734,29,32,,2016/09/20,4585,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151734,E151735,SW,,GISNORFOLK,2016/10/07,5,STPIPE0916,OF0105805,26.54698750120
311,E151777,5.70000000000,0,E151776,5.59000000000,0,E151777-E151776,CR,15.00000000000,0.00000000000,15'',25.00000000000,RCP,U,HRT LIGHT RAIL,1,31,2015022,E151777,E151776,29,32,,2016/09/20,4585,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151776,E151777,SW,,GISNORFOLK,2016/10/07,5,STPIPE0924,OF0105805,27.37322425280
312,,5.46000000000,0,,5.93000000000,0,,CR,12.00000000000,0.00000000000,12'',19.00000000000,CLAY,P,,1,31,2015029,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0931,OF0105805,19.12303886290
313,,5.90000000000,0,,5.53000000000,0,,CR,10.00000000000,0.00000000000,10'',14.00000000000,CLAY,G,,1,31,2015030,,,0,0,,,4087,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0932,OF0105805,13.51610385580
314,E151751,5.50000000000,0,E151749,5.37000000000,0,E151751-E151749,CR,12.00000000000,0.00000000000,12'',27.00000000000,CLAY,F,,1,31,2015031,E151751,E151749,29,29,,,4087,CON,,,0,0,0,,SW,DM,08,1965,0,E151749,E151751,SW,,GISNORFOLK,2016/10/07,4,STPIPE0933,OF0105805,45.99033318470
315,E151750,5.83000000000,0,E151751,5.54000000000,0,E151750-E151751,CR,12.00000000000,0.00000000000,12'',13.00000000000,RCP,G,,1,31,2015032,E151750,E151751,29,29,,,4440,CON,,,0,0,0,,SW,DM,08,1965,0,E151751,E151750,SW,,GISNORFOLK,2016/10/07,4,STPIPE0934,OF0105805,11.94616904740
316,E151816,4.26000000000,0,E151815,4.24000000000,0,E151816-E151815,AR,22.00000000000,14.00000000000,22''X14'',27.00000000000,RCP,G,,1,31,2015038,E151816,E151815,29,29,,,4683,CON,,,0,0,0,,SW,DM,08,999,0,E151815,E151816,SW,,GISNORFOLK,2016/10/07,3,STPIPE0940,OF0105805,27.48678872320
317,E151787,4.72000000000,1,E151786,4.61000000000,1,E151787-E151786,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,HRT LIGHT RAIL,1,31,2015040,E151787,E151786,32,29,,2016/09/20,4567,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151786,E151787,SW,,GISNORFOLK,2016/10/07,5,STPIPE0942,OF0105805,26.62434286710
318,E151788,4.79000000000,1,E151787,4.72000000000,1,E151788-E151787,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,HRT LIGHT RAIL,1,31,2015041,E151788,E151787,32,32,,2016/09/20,4563,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151787,E151788,SW,,GISNORFOLK,2016/10/07,5,STPIPE0943,OF0105805,28.61623636120
319,E151789,4.95000000000,1,E151788,4.79000000000,1,E151789-E151788,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,HRT LIGHT RAIL,1,31,2015042,E151789,E151788,32,32,,2016/09/20,4559,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151788,E151789,SW,,GISNORFOLK,2016/10/07,5,STPIPE0944,OF0105805,28.77511536790
320,E151790,4.90000000000,1,E151789,4.79000000000,1,E151790-E151789,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,HRT LIGHT RAIL,1,31,2015043,E151790,E151789,32,32,,2016/09/20,4558,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151789,E151790,SW,,GISNORFOLK,2016/10/07,5,STPIPE0945,OF0105805,28.11269881250
321,E151791,5.00000000000,1,E151790,4.90000000000,1,E151791-E151790,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,HRT LIGHT RAIL,1,31,2015044,E151791,E151790,32,32,,2016/09/20,4558,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151790,E151791,SW,,GISNORFOLK,2016/10/07,5,STPIPE0946,OF0105805,27.80268318440
322,E151792,5.10000000000,1,E151791,5.00000000000,1,E151792-E151791,CR,15.00000000000,0.00000000000,15'',28.00000000000,RCP,U,HRT LIGHT RAIL,1,31,2015045,E151792,E151791,29,32,,2016/09/20,4558,CON,,,0,1,0,,SW,ASBLT,08,2008,0,E151791,E151792,SW,,GISNORFOLK,2016/10/07,5,STPIPE0947,OF0105805,30.49946421140
323,,3.35000000000,0,,3.21000000000,1,,AR,26.00000000000,16.00000000000,26''X16'',29.00000000000,RCP,G,,1,31,2015048,,,0,0,,,4735,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0950,OF0105805,29.40474552980
324,,3.21000000000,1,,3.07000000000,1,,AR,26.00000000000,16.00000000000,26''X16'',29.00000000000,RCP,U,,1,31,2015049,,,0,0,,,4748,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0951,OF0105805,26.98283424290
325,,0.00000000000,0,,0.00000000000,0,,AR,26.00000000000,16.00000000000,26''X16'',29.00000000000,CONC,U,,1,31,2015050,,,0,0,,,4763,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0952,OF0105805,31.75680827020
326,E151805,1.60000000000,1,E151806,2.81000000000,1,E151805-E151806,AR,26.00000000000,16.00000000000,26''X16'',26.00000000000,RCP,G,,1,31,2015051,E151805,E151806,29,32,,,4775,CON,,,0,0,0,,SW,DM,08,999,0,E151805,E151806,SW,,GISNORFOLK,2016/10/07,3,STPIPE0953,OF0105805,23.36127746450
327,,3.06000000000,1,,2.99000000000,1,,CR,12.00000000000,0.00000000000,12'',22.00000000000,RCP,F,,1,31,2015052,,,0,0,,,4775,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0954,OF0105805,21.86611463960
328,,2.89000000000,1,,2.74000000000,0,,EL,26.00000000000,16.00000000000,26''X16'',27.00000000000,CLAY,F,,1,31,2015053,,,0,0,,,4787,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,SW,,GISNORFOLK,2016/10/07,4,STPIPE0955,OF0105805,24.31952353280
329,E151828,5.52000000000,1,E151827,5.34000000000,0,E151828-E151827,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015054,E151828,E151827,32,29,,,4764,CON,,,0,0,0,,SW,DM,08,999,0,E151827,E151828,SW,,GISNORFOLK,2016/10/12,3,STPIPE0956,OF0105805,29.60549636140
330,E151829,6.28000000000,1,E151828,5.52000000000,1,E151829-E151828,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015055,E151829,E151828,32,32,,,4760,CON,,,0,0,0,,SW,DM,08,999,0,E151828,E151829,SW,,GISNORFOLK,2016/10/12,3,STPIPE0957,OF0105805,29.55288611860
331,E151830,6.30000000000,1,E151829,6.28000000000,1,E151830-E151829,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,G,,1,31,2015056,E151830,E151829,29,32,,,4756,CON,,,0,0,0,,SW,DM,08,999,0,E151829,E151830,SW,,GISNORFOLK,2016/10/12,3,STPIPE0958,OF0105805,29.45355698690
332,E151831,6.05000000000,1,E151830,6.30000000000,1,E151831-E151830,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015057,E151831,E151830,32,29,,,4749,CON,,,0,0,0,,SW,DM,08,999,0,E151830,E151831,SW,,GISNORFOLK,2016/10/12,3,STPIPE0959,OF0105805,29.25158872900
333,E151832,6.14000000000,1,E151831,6.05000000000,1,E151832-E151831,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015058,E151832,E151831,32,32,,,4746,CON,,,0,0,0,,SW,DM,08,999,0,E151831,E151832,SW,,GISNORFOLK,2016/10/12,3,STPIPE0960,OF0105805,29.39369671380
334,E151833,6.20000000000,0,E151832,6.14000000000,1,E151833-E151832,CR,15.00000000000,0.00000000000,15'',21.00000000000,RCP,G,,1,31,2015059,E151833,E151832,29,32,,,4755,CON,,,0,0,0,,SW,DM,08,999,0,E151832,E151833,SW,,GISNORFOLK,2016/10/12,3,STPIPE0961,OF0105805,20.35169564890
335,E151836,6.20000000000,1,E151833,6.15000000000,0,E151836-E151833,CR,15.00000000000,0.00000000000,15'',9.00000000000,RCP,F,,1,31,2015060,E151836,E151833,32,29,,,4755,CON,,,0,0,0,,SW,DM,08,999,0,E151833,E151836,SW,,GISNORFOLK,2016/10/12,3,STPIPE0962,OF0105805,8.88874631013
336,E151837,6.37000000000,1,E151836,6.20000000000,1,E151837-E151836,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015061,E151837,E151836,32,32,,,4738,CON,,,0,0,0,,SW,DM,08,999,0,E151836,E151837,SW,,GISNORFOLK,2016/10/12,3,STPIPE0963,OF0105805,29.40056300360
337,E151838,6.53000000000,1,E151837,6.37000000000,1,E151838-E151837,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015062,E151838,E151837,32,32,,,4727,CON,,,0,0,0,,SW,DM,08,999,0,E151837,E151838,SW,,GISNORFOLK,2016/10/12,3,STPIPE0964,OF0105805,29.17368053180
340,,6.91000000000,1,,6.75000000000,1,,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015103,,,0,0,,,4757,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0967,OF0105805,29.20967276670
341,,6.75000000000,1,,6.58000000000,1,,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015104,,,0,0,,,4762,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0968,OF0105805,29.31512943480
342,,6.58000000000,1,,6.41000000000,1,,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015105,,,0,0,,,4765,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0969,OF0105805,29.33957941110
343,,6.41000000000,1,,6.25000000000,1,,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,U,,1,31,2015106,,,0,0,,,4769,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0970,OF0105805,29.36786950670
344,E151844,6.25000000000,1,E151843,6.08000000000,0,E151844-E151843,CR,15.00000000000,0.00000000000,15'',29.00000000000,CLAY,F,,1,31,2015107,E151844,E151843,32,29,,,4771,CON,,,0,0,0,,SW,DM,08,999,0,E151843,E151844,SW,,GISNORFOLK,2016/10/12,3,STPIPE0971,OF0105805,29.21952021110
345,,6.05000000000,0,,5.85000000000,1,,CR,15.00000000000,0.00000000000,15'',29.00000000000,RCP,G,,1,31,2015108,,,0,0,,,4776,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0972,OF0105805,29.57044133520
347,,5.85000000000,1,,5.46000000000,0,,CR,15.00000000000,0.00000000000,15'',59.00000000000,RCP,F,,1,31,2015109,,,0,0,,,4781,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0975,OF0105805,59.50652639400
348,,5.28000000000,0,,5.38000000000,0,,CR,15.00000000000,0.00000000000,15'',22.00000000000,RCP,G,,1,31,2015110,,,0,0,,,4764,CON,,,0,0,0,,SW,ASBLT,08,999,0,,,SW,,GISNORFOLK,2016/10/12,4,STPIPE0976,OF0105805,21.81281371390
